sku,order_count,weighted_order_count,degree,weighted_degree
KON169490,5,0.15391988661074027,6,0.9587991404046854
KON180457,1,0.7997633462936736,4,3.173645310556773
KON180679,1,0.038396340986523926,4,1.9252943337155626
KON180822,6,2.6056404027023983,4,0.32446489327783085
KON181539,1,0.029721402763562044,0,0.0
KON182697,19,1.1267545375214494,6,0.3655441013060478
KON184042,1,0.7935159642781302,3,1.4355429395540265
KON184042-D,3,2.281931946247714,3,1.0884856712108564
KON184264,3,0.6782509633825422,3,0.6019017633775379
KON184776,3,1.5380948107695809,6,2.7331601061213404
KON184776-D,1,0.5895525612173776,0,0.0
KON185032,6,1.1149636775408516,5,0.586710489493504
KON185216,4,0.30278149105818375,3,0.4420271056504917
KON185582,15,7.361611458450227,6,1.1228574665923698
KON186428,12,3.8235395771777347,6,1.0764501497449168
KON341964,10,0.0023753079085077765,3,0.19170546388629528
KON345832,8,0.0014342194770192735,3,0.4392575141611885
KON540817,1,0.00020871863875451376,0,0.0
KON545553,3,0.0011645237017269866,5,1.3598640289110233
KON547359,4,0.0013796383183531445,2,0.4611621141714347
KON548127,20,0.007437720230886637,11,1.0111167189147534
KON548271,1,0.0003574732131445132,2,0.7152526202426891
KON549988,13,0.0027968695469195066,6,0.5163225978791737
KON549988Y,5,0.000935595927389789,2,0.3934239367110729
KON642856,4,0.000908424563446855,4,1.246045849600525
KON643495,6,0.0017702652195831937,4,0.8409802369458994
KON644010,2,0.00030846661860504173,0,0.0
KON644676,9,0.003326592426706109,1,0.010784614996370177
KON647097,2,0.0004097951418337826,0,0.0
KON648087,2,0.0005501142409738061,4,1.2332231448544193
KON648674,9,0.0017880501726964338,5,0.5800446198142613
KON740958,40,0.025113730216358248,15,0.9499298416886449
KON742631,1,0.0004080485233436615,0,0.0
KON742990,1,0.00024021409453737631,3,1.6242021184007092
KON743201,3,0.0008709430812351721,7,1.5733779720146106
KON744758,5,0.001328267211466227,0,0.0
KON744819,2,0.0004367659798337482,5,1.677908923125763
KON746837mm,27,0.008539405366804588,6,0.5274135258064346
KON746837tn,20,0.007118983934041255,9,0.8854101546637155
KON747032,7,0.004328748667191502,3,0.41102813426408574
KON747599,9,0.006327503809554504,7,0.8145340642166446
KON748640,16,0.005263119237322696,4,0.7043128614985947
KON749609,13,0.005331295906637222,11,0.9139980698666288
KON840115,2,0.000892813325868389,5,1.4814265375953553
KON840771,23,0.01907702808860027,9,1.1700358636326893
KON842669,2,0.0008240448057874824,3,1.221486727990167
KON842904,5,0.0025716077268405787,5,1.7926786829173555
KON843376,1,0.0006446746211282959,2,0.7362483630326221
KON843376-d,1,0.0009484004220361538,1,1.0
KON843642,3,0.003391045259387424,5,1.2453044658845305
KON843864,25,0.0166747350118716,5,0.48180413339906075
KON844205-d,1,0.0009484004220361538,1,1.0
KON844922,4,0.0025538274632460694,4,0.9319118229334062
KON845073,3,0.002111776662276016,3,0.3299463862296126
KON845295,2,0.0017093565066662038,2,0.2796259379622711
KON845509,16,0.01580376095184788,13,1.4984796225640606
KON848098,1,0.0093871692488085,6,3.0876644307849945
KON848289,4,0.014578040811003433,9,3.080127354180956
KON848579-o,18,0.025550829528443928,12,1.7026692774079664
KON848579-s,24,0.03451649742859763,7,1.1298689300399005
KON848883,3,0.004777621130309262,0,0.0
KON849293,2,0.003972351542066159,0,0.0
KON849569,7,0.010535952194130506,1,0.19969868391400103
KON849705,1,0.0035516959099805615,1,0.6198690704218938
KON890072,2,0.0006662754817582599,3,1.3095256664467418
KON940280,2,0.021358145793801738,4,2.307504947520007
KON940433,1,0.002026979787512673,3,0.6962594014087793
KON941416,2,0.005111932331446485,2,0.47730666430654317
KON941744,4,0.010267854807253056,2,0.5774742293566357
KON942130,2,0.013477835569762396,6,2.7149093552804975
KON942468,7,0.019298417304666603,2,0.43133258869086805
KON942673,4,0.01267119404828445,1,0.1481130889915157
KON942925,11,0.0329677872134789,2,0.170851133534076
KON943120,3,0.01421511576885006,6,2.415966207472225
KON943427,2,0.00924348713944879,4,1.9680041691714356
KON943663,6,0.07312923854672931,8,1.8492147492843134
KON943953,8,0.03498111606459754,1,0.09364009306918915
KON945605,3,0.6300043709635677,1,0.6011481517782543
KON945940,7,0.05045278218239227,6,1.1911310882085258
KON946558,2,0.010135993906886229,4,1.7495322031415133
KON946855,4,0.040872884347447756,4,0.692870062346642
KON947098,6,1.3985668775168225,9,2.926829542571041
KON947098-D,1,0.03081193944787092,1,0.14842870507093503
KON947562,1,0.006204061767309333,0,0.0
KON947807,5,0.05260148799571273,10,2.371041659339256
KON948040,5,0.047871975389041366,10,2.55679184317004
KON948767,9,0.10504181312642055,10,1.7263239227877034
KON948910,3,0.021980428005662182,3,0.5750344360564876
KON949061,11,2.058528319766282,11,1.9916825272459622
KON949269,4,1.7012182276072256,3,0.7277512923142258
KON949658,12,1.3378390873119783,14,0.7071482831036708
KON949801,16,0.18199048323964498,13,1.93410126799204
KOR20802,1,0.004594952087005122,3,2.628758194340271
KOR26322,2,0.812569495594131,0,0.0
KOR50315,2,1.1889668817566101,9,6.202480123417234
KOR50319,1,0.41118210761598584,4,3.2609699451776084
L67936,1,0.021165385809064734,1,0.33607391816246057
LC27518,1,0.0018909155280181843,1,0.029027953082826335
LD9902A-PB,1,0.8615662566377171,0,0.0
LD9902A-RD,1,0.64603288379089,0,0.0
LEG201340,1,0.00018746137195965062,2,1.7064765067399772
LEG201992,1,0.00019250221261068358,2,0.6328930930609655
LEG202290,1,0.09141705679238134,0,0.0
LEG202322,1,0.0004544493933613742,2,1.1970286757222126
LEG202335,2,0.00012539337012424675,0,0.0
LEG202416,2,0.00010216758508019368,0,0.0
LEG202635,1,0.0004366948381380226,1,0.2196505502987499
LEG202645,2,0.0006793037895974021,2,1.1331560276133432
LEG202660,2,0.0006379843264584799,1,0.592534020606334
LEG202661,2,0.0006646877265186635,5,3.1982435399098663
LEG202677,1,0.0003095198799495358,1,1.0
LEG202707,1,0.0005063540866082786,0,0.0
LEG203120,2,0.00038898240185044914,2,1.0277368520376706
LEG203133,4,0.0007669303894928416,0,0.0
LEG203137,1,0.0001855582164820738,0,0.0
LEG203139,4,0.0007313343337188353,2,0.5975557686181008
LEG203147,4,0.0007627175544993153,0,0.0
LEG203150,4,0.0007360958684028813,1,0.25073372205718913
LEG203157,1,0.0004986321472675118,1,1.0
LEG203158,1,0.0005024679202498287,2,1.5196359741927525
LEG203173,1,0.00051201799682783,1,1.0
LEG203174,1,0.00018465367586847334,0,0.0
LEG203175,2,0.00036369376911232515,2,1.414213513278118
LEG203189,1,0.00017660202453899599,2,1.528959229891662
LEG203192,2,0.00036840632340490236,9,5.995857727931445
LEG203193,3,0.0005605882740146026,1,0.3052946307082422
LEG203194,1,0.00018815599279088018,0,0.0
LEG203195,1,0.00018672449916879154,0,0.0
LEG203197,1,0.00019936758153685997,0,0.0
LEG203199,1,0.00018610103558639192,1,0.6916866890272774
LEG203202,2,0.001076134717813493,8,5.12146289398699
LEG203203,1,0.00018472758782997215,0,0.0
LEG203206,1,0.00045074845689188994,0,0.0
LEG203208,1,0.00018974455546665357,0,0.0
LEG203210,1,0.00020472542373720632,1,1.0
LEG203212,1,0.00020472542373720632,1,1.0
LEG203217,2,0.0006780644907429693,4,1.978944189647595
LEG203220,1,0.0005852552487411066,1,0.7262426382386895
LEG203221,1,0.0004986321472675118,1,1.0
LEG203223,1,0.0004968111489676685,4,2.5212150752102556
LEG203225,1,0.0004771811884123775,5,3.621958974588808
LEG203313,1,0.0004800146720591574,0,0.0
LEG203393,1,0.0004986376014979967,0,0.0
LEG203415,1,0.0004801614148588561,0,0.0
LEG203416,1,0.0004893295058184267,0,0.0
LEG203466,1,0.0004896766995443029,0,0.0
LEG203479,1,0.000480136061719173,4,1.9018021427447387
LEG203507,1,0.0004622639610943157,0,0.0
LEG203508,2,0.0009658840677730643,8,3.679104756609902
LEG203509,1,0.00048803112460390233,0,0.0
LEG203553,1,0.00052663834336015,0,0.0
LEG203581,1,0.0009636355360593514,5,3.446682725636081
LEG203597,1,0.0019719417813025535,1,0.3681133914456674
LEG203667,1,0.004542157001960931,3,2.3690298801038416
LEG203682,1,0.0023662596307411046,0,0.0
LEG203684,1,0.0013363785900490151,1,0.33796092212681494
LEG203687,1,0.0019356336449397678,0,0.0
LEG204119,2,0.6742326571724502,3,1.9803592488754027
LEG204184,1,0.005488550806808828,2,1.016942449018766
LEG204245,1,0.008240274960776789,1,1.0
LEG204246,1,0.008240274960776789,1,1.0
LEG204249,3,0.024469924340871425,3,0.8435120462013566
LEG204294,1,0.30397709030792314,2,1.5455323776117056
LEG204297,1,0.010953905176260494,0,0.0
LEG204436,1,0.007362790994337547,0,0.0
LEG204438,1,0.0031959304886270126,0,0.0
LEG204456,1,0.09315102495322837,1,0.40488983031230974
LEG204457,1,0.1257348712516089,0,0.0
LEG204458,1,0.13122007301730787,0,0.0
LEG204459,2,0.2318280018064233,0,0.0
LEG204462,2,0.2785873624941594,0,0.0
LEG204478,1,0.18479685280648708,0,0.0
LEG204491,1,0.030226080574010706,4,2.2811316232478225
LEG204506,1,0.1268333041706436,0,0.0
LEG204517,1,0.1347528280892058,0,0.0
LEG204528,1,0.7382530748324493,0,0.0
LEG204529,5,3.043185940930382,0,0.0
LEG204552,1,0.011715808168608044,1,0.4406681400589351
LEG204559,1,0.4958680935606864,0,0.0
LEG204563,3,1.3893472385121797,1,0.33731521590021213
LEG204565,1,0.30873612762963154,4,1.9111155101415955
LEG204574,1,0.1236126748627997,0,0.0
LEG204576,1,0.12362508888524906,0,0.0
LEG204589,2,0.174162186407643,0,0.0
LEG204598,1,0.09744688508649384,0,0.0
LEG204651,1,0.12409529354128154,0,0.0
LEG204654,1,0.19121865479496447,0,0.0
LEG204671,1,0.12769868064581005,0,0.0
LEG204672,1,0.12575135970955548,0,0.0
LEG204677,1,0.17322245137026943,0,0.0
LEG204678,1,0.10777061889626291,1,0.8833445324328981
LEG204679,2,0.2135718522754309,0,0.0
LEG204686,2,0.4462652840319846,0,0.0
LEG204687,1,0.018459793249935758,0,0.0
LEG204718,2,0.23615128702327445,0,0.0
LEG204719,2,0.206462312701314,10,5.25766351473142
LEG204721,1,0.12883465946115988,0,0.0
LEG204723,1,0.14384794193870518,0,0.0
LEG204727,1,0.14544920153351149,0,0.0
LEG204729,1,0.08773341420575771,0,0.0
LEG204730,2,0.15418777020346286,0,0.0
LEG204733,1,0.11925119014671878,0,0.0
LEG204750,1,0.638482688172614,0,0.0
LEG299145,1,0.000475425036870966,11,6.84188559950267
LGL-KE149,1,0.00021508916554640846,1,1.0
LGL-KE150,1,0.00021508916554640846,1,1.0
LT-001,3,0.0012057863987198045,2,0.5769750947975926
LT-002,5,0.002292213454335607,15,4.538990764138626
LT-004,5,0.0034315330463558875,5,2.3977915622593335
LT-005,1,0.000572872416809026,0,0.0
LT-006,4,0.03098740778193953,1,0.055405888558462
LT-013,3,0.001865489637758164,7,2.2617061450690903
LT-015,3,0.0023647359132087774,6,3.1663399415011546
LV91391,1,0.11066046941776357,1,1.0
LV91415,2,0.0035806768664241916,7,3.7531107430981776
M4042,1,7.741336098881002e-05,2,1.0712756330272366
MAP015802,2,0.022922480410728946,5,2.0759433505318503
MAP017711,4,0.010327254319478266,12,4.268919737276046
MAP018113-D,1,0.0027859984989154715,4,2.6148244816303676
MAP018113-L,1,0.0027859984989154715,4,2.6148244816303676
MAP026031,2,0.00023633099231328822,0,0.0
MAP027330,1,0.04798459870399699,1,1.0
MAP051111,2,0.001894768845266479,10,4.673810315068144
MAP106711,3,1.2450713561973386,10,4.189633991858569
MAP119001,2,0.00499537863377103,11,4.602240589531222
MAP192611,3,0.32203290766357173,11,4.79608050855284
MAP196100,1,0.00042515645239218095,6,3.41122959292738
MAP224330,2,0.0021450716631519827,4,0.2598893496548797
MAP258500,4,0.7344726065742551,7,0.8556376857785017
MAP279215,2,0.4485823444158029,1,0.6027066219290573
MAP291010,1,0.00213518580037683,7,4.632431747330252
MAP351108,1,0.6607990740851812,8,5.548436792287811
MAP440210,3,0.5011726019524191,0,0.0
MAP447411,1,0.03349949663902523,5,4.4058167761095275
MAP501700,1,0.0819346051095955,10,7.975981965927833
MAP511710,2,0.780658304138809,8,4.866029358160433
MAP593501,1,0.00019108379820112272,1,0.05735126744436966
MAP741817,15,0.733822796412692,28,2.7204468907785846
MAP743547,1,0.5300779499863332,4,3.513991919024344
MAP749155,1,0.0838118601327125,8,4.564225020835849
MAP810010,1,0.0004284792554863501,4,3.232119003906765
MAP811410,1,0.0838118601327125,8,4.564225020835849
MAP811520,1,0.006186327202435391,11,5.260903846289282
MAP812510,8,0.028997345065534107,26,6.581103916250839
MAP813010,2,0.5328287576484904,13,4.3586911097187215
MAP820410,4,0.2101627150816065,1,0.2671851076585513
MAP832053,1,0.4790641024972908,1,0.5702412387539482
MAP832812,1,0.0004284792554863501,4,3.232119003906765
MAP834012,1,0.35585511179556883,0,0.0
MAP834013,2,0.057729881307285666,2,1.1272574964216604
MAP844612,4,0.12288456873301233,16,5.272801709007091
MAP844820,5,0.01250519618760854,6,0.09298256629852893
MAP845001,1,0.12209586140469955,7,5.192255792393703
MAP845432,3,0.000607730083032234,8,0.6318585785791809
MAP845445,1,0.019430624352710004,1,0.8301903687078807
MAP845469,1,0.0712991228807981,3,1.8677036922476378
MAP845720,1,0.00018517873396628698,1,0.6094434437630188
MAP846020,6,0.004095920580077751,18,4.269851333373785
MAP846222,3,0.07260999335435596,9,2.0884047539739443
MAP846710,1,0.0007695344216355407,2,1.7940424397842913
MAP846715,1,0.00047396035935032136,5,3.6050510890513077
MAP846808,3,0.6532579507837545,4,0.07048892493408261
MAP847010,1,0.00013529431604605743,2,0.7712550999050883
MAP847110,3,0.34658206514000733,28,11.963355721810188
MAP851722,2,0.09412061761216393,15,9.559345445527741
MAP851730,3,0.0234195149834755,6,2.4777279725646086
MAP851814,1,0.07431803340787062,12,9.57542112654513
MAP852001,7,0.22317755838814995,23,4.777084162267107
MAP861011,2,0.005911005994516534,4,2.735973276928534
MAP861311,3,0.04829071193603516,11,5.019461135356726
MAP862724,2,0.6689317731914659,1,0.6027066219290573
MAP862746,2,1.1089471283263812,0,0.0
MAP862812,1,0.007228815599360799,4,2.980313913433969
MAP863106,13,0.008669352093144185,26,3.969118955683325
MAP863806,2,0.04953872607366255,1,0.2796560881886107
MAP864010,1,0.0009402552083057126,3,1.6641875330307132
MAP867810,2,0.015360544127487505,1,0.2671851076585513
MAP870011,1,0.00030156300333047606,8,4.770574806879622
MAP870017,1,0.00030156300333047606,8,4.770574806879622
MAP870101,3,0.00032269598417857616,0,0.0
MAP870102,1,0.002603519172413116,2,2.0
MAP870104,1,0.002603519172413116,2,2.0
MAP870303,1,0.738437596324103,1,1.0
MAP870703,1,0.002603519172413116,2,2.0
MAP870801,1,0.005304581582613715,5,3.066210879524153
MAP870803,2,0.08446693141418925,12,5.645757576290725
MAP870903,2,0.057412293904470064,2,1.1683510746342674
MAP871201,1,0.005304581582613715,5,3.066210879524153
MAP871203,1,0.005304581582613715,5,3.066210879524153
MAP871417,2,0.09023057780262962,16,4.692273010729301
MAP876003,1,0.07911649457285024,4,2.8053533431376434
MAP897416,2,0.0008209874366056997,8,3.0855127940840448
MAP899793,1,0.30686085285784237,3,2.2438656191425617
MAP899797,1,0.1271951081100285,0,0.0
MAP907003,4,0.005799802563370629,5,0.32497031227621653
MAP907013,1,0.0025611169676460857,2,1.6558080892954847
MAP907017,1,0.00018540808788357764,0,0.0
MAP907037,1,0.11625612314481093,0,0.0
MAP907039,3,0.03739369177785557,2,0.929515884080824
MAP907057,1,0.12209586140469955,7,5.192255792393703
MAP907100,3,0.5608625863132174,9,0.5189488967738777
MAP907101,1,0.0005805699506248676,1,1.0
MAP907200,1,0.02277645110321953,3,2.2468673204461864
MAP907201,1,0.011998629895854488,2,1.251909237578931
MAP907401,1,0.007468394642708751,3,2.0197633686852114
MAP936010,3,0.05809487545761167,5,1.3167514962207623
MAP969310,2,0.07820561178328946,7,4.635723218684736
MAP969311,1,0.008056350794067949,1,0.05139176029364507
MAR210B,2,0.003616930779182182,3,1.9215102074356663
MARELL2,1,0.0004948483502260406,6,5.9170473046579275
MAX13001432,1,0.47391819800991153,4,3.5049850776328086
MC04rvz,2,1.70869678828281,1,0.37948070959664765
MCF10615-2,1,0.0002857247273930969,1,0.34835781016184697
MCF10616-9,1,0.00044033738717103195,0,0.0
MCF10721-0,1,0.00046414673265889197,0,0.0
MCF10723-4,1,0.00043549050723226223,0,0.0
MCF10725-8,2,0.00230987934798772,6,2.6114792135052562
MCF10727-2,3,0.0021498245645335972,4,1.540950087813484
MCF10731-9,4,0.002765100489926051,1,0.16562323523292227
MCF10732-6,3,0.0027331164604807306,2,0.8963075704930852
MCF10805,4,0.00235448931209377,1,0.34835781016184697
MCF15146,1,0.18598103672703498,0,0.0
MCF15169,3,1.017813781425732,0,0.0
MD0502-100,3,0.203129375959819,5,1.6236750624715506
MD0502-105,3,0.20558319150482868,9,2.3547632894796147
MD0503-01,1,0.4711703947071128,1,0.48993647796664497
MD911,1,0.9974298587826703,0,0.0
MG1139-M,1,0.0033572477646658942,1,0.06364180113454829
MG1139-W,2,0.0038016257973885158,3,0.8576567752545129
MG1233,1,0.0048501097974133515,0,0.0
MG2127,6,0.031527654947262285,6,1.5292519521715826
MH333640,1,0.0004613643122467127,0,0.0
MIN30314,1,0.0018578953377433676,0,0.0
MK0503K-2,2,0.26916741749220363,3,1.3874053369908452
MK2938122-GD,2,0.2560194273865609,0,0.0
MK2938122-SV,2,0.1918636523928898,0,0.0
MKK341664,3,0.9287373760658895,0,0.0
MKO404354,2,0.5494911237641574,0,0.0
MKO672419,3,0.24472989587378668,3,0.8617645478337868
MKR045611,3,0.21110275376074883,3,1.4086799921141264
MKR045611-GN,2,0.5510338012787893,0,0.0
MKR045611-RE,2,0.7026027185366757,1,0.06083226083525895
MM0503-03,2,1.5860169240767286,0,0.0
MRA09000,2,0.00037240182139456636,0,0.0
MS0301Ryabinka,5,0.17206902790007517,2,0.6902982315612015
MS0502-01,10,5.860001355762997,0,0.0
MS0502-M01,2,1.567804501705251,2,1.2113431850661767
MS0502AvdM-05,1,0.8061950478635277,1,0.7170907319667268
MS0502Rya,1,0.7935813612873859,0,0.0
MS0502bw-01,1,0.9778365395217198,3,2.145318320027682
MS0502bw-06,19,8.528416042937987,13,0.44705569170276127
MS0502ry,5,2.4253217546126242,2,0.39852124011148077
MS0503-01,1,0.5066624534638143,2,0.9439936169027743
MS0503-06,3,1.8348741762875374,2,0.7454005628648487
MS0503-18,1,0.5220031170622315,0,0.0
MS0503H,7,2.892674717523737,2,0.638434118281069
MS0503LyPM-04,1,0.024574399907744997,1,0.5628945105133502
MS0503LyPM-07,5,0.0775584095690163,3,0.9459391433646296
MS0503YurG-01,3,0.04351091657264929,2,0.3115167242669782
MS0503a-B-k,3,2.451874645817303,3,1.5875054041191732
MS0503katV-02,2,0.015062036155987106,1,0.4921328457726467
MS0503katV-03,1,0.007933809709151902,2,0.517466086923572
MS0503pahN-05,1,0.031861219128463146,0,0.0
MS0503rojP-09,2,0.19726233173079732,0,0.0
MS0504,6,3.6471825528930157,3,1.360509703321784
MS0504-05,1,0.14317803924026437,0,0.0
MS0504-10,2,1.053233313585602,0,0.0
MS0504-12,1,0.7777847741406244,5,4.806964735520603
MS0504H,4,1.7472725766061987,3,1.3074892102788633
MS07-01,4,1.8977642161133919,0,0.0
MS07-BelP,2,1.5272913916369126,0,0.0
MS07Hohl,1,0.7777847741406244,5,4.806964735520603
MS07K-02,5,2.7818541568353075,0,0.0
MS07pahN-06,2,0.9856827045041313,3,2.140734865177838
MS1350,4,0.05540304254603474,9,3.4567318946502903
MS1758-2443,2,0.025973334150859742,0,0.0
MS2461,1,0.01849492246502967,3,1.8096009780212992
MS2811-2810,1,0.035978256104262946,0,0.0
MS68217012,2,0.5404830310818988,3,1.8934859259745431
MS8519-8520,1,0.013805603460378641,0,0.0
MSE3001A,1,0.06710090837458166,1,0.32780654217431554
MZ0502-02,1,0.1269747583548542,3,1.7068482548974466
MZ0502-05,2,1.00387920640005,3,1.0390199180099253
MZ0502-07,7,2.3164354050862555,8,2.2576150074919425
MZ0502vz-08,3,0.8151536474814278,6,0.3354268301085303
MZ5-01,3,0.5555239725958471,7,0.4256976720533972
MZ5bw-03,3,1.962901209968015,2,1.127165008294499
MZ6-05,1,0.10936928326198479,2,0.5473596066827913
N3242,3,0.13389948178939473,2,0.03963891418489758
N8160,3,0.0008705259304728031,3,0.6549353836720903
NC5474,1,0.0012449360470223809,4,0.8709679143579243
NC5503,1,0.02116311821028976,0,0.0
NC5516,1,0.0013137900664638993,0,0.0
NMR52450,1,0.23614696959166687,0,0.0
NMR62172,2,0.5896486417585969,0,0.0
NMZ0502-02,2,0.723649281378091,0,0.0
NMZ0502-03,3,1.1267683703692264,2,0.2790529844627966
NMZ0502vz-01U,2,0.01319522070816343,2,0.3454575180844528
NORIS122,1,0.6762731879028705,1,0.6308498328142047
NQD-6568-330-RED,5,0.0032400192421835816,0,0.0
NQD-757-4WD12-RED,5,0.0021257524398348724,1,0.4603857647422205
NQD-757C333-RED,2,0.0022079825925218734,0,0.0
NQD4WD06-RED,10,0.12431737697982669,3,0.6803738316223659
NQD7574WD22RED,4,0.006034771037998599,0,0.0
OC00777,3,0.3726971266735579,0,0.0
OC00791,1,0.49892022822045623,0,0.0
OC01424,3,0.6928270012167634,1,0.21706644328015076
OC01486,1,0.018163116958220097,0,0.0
OC03419,4,0.5332657976683726,1,0.20666500827385245
OC04452,2,0.15521780830318327,0,0.0
OC05046,1,0.0883815335737064,5,3.7704152024981235
OC05074,1,0.7984188205448077,1,0.7887419236160823
OC05265,2,0.13897874578175357,1,0.16636843101976362
OC08966,2,0.03304879421283234,0,0.0
OC09645,1,0.5654098067478773,7,6.103342207259433
OC11133,3,0.21278128706165617,0,0.0
OC11621,1,0.05713696058592887,0,0.0
OC11826,1,0.01541026645333202,3,2.426038061825119
OC12451,1,0.25409066503773653,0,0.0
OC13083,2,0.34640117788933583,0,0.0
OC14592,2,0.028853556302546334,0,0.0
OC14899,1,0.10414192879459895,0,0.0
OC15940,1,0.059119715075387595,0,0.0
OC23084,1,0.0819346051095955,10,7.975981965927833
OC30675,2,1.505029510824404,1,0.05878297270118722
OC30712,1,0.3004581080157286,0,0.0
OC34791,1,0.6322987853642967,0,0.0
OC35408,1,0.40404594558291274,0,0.0
OC36104,4,1.0901354006168031,1,0.1646125113173411
OC39366,1,0.871648085710908,0,0.0
OC39472,2,0.14345898585098382,1,0.6992778970220487
OC41717,3,0.3289131104429655,0,0.0
OC41724,7,1.744941085998485,0,0.0
OC44850,1,0.44553826605900926,0,0.0
OC47271,2,0.2966696471057826,0,0.0
OC47360,2,1.3083633914649626,0,0.0
OC51054,2,0.602080334999258,2,0.7583793113980662
OC51835,3,1.1352221717367985,2,1.101744509796164
OC53037,2,0.1734049378909085,8,3.3850280154182886
OC58380,2,0.5357919841502671,0,0.0
OC61543,2,0.1614404693463194,0,0.0
OC62915,1,0.08766633712375184,1,0.516979865094587
OC62984,1,0.3324824954801562,0,0.0
OC63233,2,0.4133521061867567,1,0.13925524690274305
OC63271,2,0.8084134650025628,0,0.0
OC63394,1,0.8227279364555479,0,0.0
OC63417,2,0.21928504895973733,1,0.40699612732792934
OC63714,1,0.30856944913653295,1,0.6329819977941966
OC63988,2,0.2475540592037575,4,1.8316700708772296
OC64407,1,0.3348968835502536,0,0.0
OC64537,1,0.3911613010180879,0,0.0
OC64711,1,0.4101428418671342,0,0.0
OC66043,1,0.08444937092603633,0,0.0
OC66081,2,0.14623634570849448,1,0.40699612732792934
OC66402,3,1.3978990617129923,0,0.0
OC67439,1,0.0775307020794333,1,0.9528480856056952
OC68013,2,0.16657248243609865,0,0.0
OC68471,1,0.1378785327958056,0,0.0
OC68983,1,0.01421553295497111,2,0.18918469686849426
OC69020,1,0.45186212683221877,1,1.0
OC69065,2,0.13513918698305982,0,0.0
OC69140,4,0.45670643894126006,0,0.0
OC70231,1,0.3443114812203235,0,0.0
OC70507,1,0.01584868771929434,0,0.0
OC71306,3,0.32800888165665076,1,0.516979865094587
OC71399,3,0.7701409347629267,1,0.6329819977941966
OC71535,1,0.3201187224012287,0,0.0
OC72778,1,0.08665063279259755,0,0.0
OC72945,1,0.34020428493328214,0,0.0
OC73703,1,0.014280516463133509,0,0.0
OC75332,2,0.24412736490075798,0,0.0
OC75363,3,0.15809542880977379,1,0.2923113620665741
OC76653,1,0.3162574747095035,1,0.49657229888523324
OC77619,2,0.8547391760278461,0,0.0
OC77626,2,0.15825039030730143,1,0.5041589305732184
OC77633,6,3.0521732368393613,0,0.0
OC78487,3,0.31888283055311695,1,0.021507941476842284
OC81371,1,0.3338310294088573,0,0.0
OC81626,3,1.1200316152989984,0,0.0
OC81817,4,1.28255447685586,2,0.9777752847880962
OC81923,2,1.7993236718010046,0,0.0
OC82851,1,0.016633701538700002,0,0.0
OC82943,1,0.059403187581090214,0,0.0
OC83580,1,0.13039532744184526,0,0.0
OC84146,1,0.08200536922550901,0,0.0
OC84907,5,0.7734975064468788,4,1.8110621945093888
OC85683,2,0.16490703422561193,0,0.0
OC87135,4,0.7504967640850028,0,0.0
OC93297,7,3.11245102446993,8,0.8861464601719925
OC96720,5,3.1415056663879293,0,0.0
OC99613,1,0.12408813062902424,0,0.0
OCCR0425,1,0.5849207566629883,0,0.0
OCCR0428,1,0.6695077152332575,0,0.0
ORCH040,1,0.000443263226824079,5,2.3175733421171754
ORCH044,1,0.00045709295526980595,6,4.992859189316193
ORCH203,1,0.00019466555239350548,2,0.2587169249910663
Oo49107,4,0.0027642986339336513,12,2.7852645309825492
Oo49109,6,0.06689110524435148,19,5.822750502169972
Oo49110,6,0.6882622687795569,20,0.7464073574857615
Oo49111,3,0.596755893782191,10,4.43350972091528
Oo49112,14,0.011776834087244909,43,6.232571708933658
Oo49113,1,0.005268798782357762,1,0.1665623010762326
P1602-02,2,0.40192928657128785,1,0.6632320020307949
P60527,1,0.017107042943623862,0,0.0
P70385,3,0.006035125807729893,0,0.0
P70387,10,0.018692620184282187,0,0.0
P9600,1,0.00011924892223087699,2,1.2360897604057803
PAN-12840,1,0.017351540571632542,0,0.0
PAN-12915-S,2,0.30381206660446336,1,0.22230815037085985
PAN-13040-S,2,0.7477876038359041,1,0.4130665181781704
PAN-99377-S,7,3.751532041860644,2,0.6353746685490302
PAX30685,1,0.748839548146502,2,2.0
PAX37506,1,0.00028266283198633945,0,0.0
PBP18953-J,5,0.12414470435734934,1,0.38412908484768915
PBP18953-T,3,0.035075591692845014,1,0.38412908484768915
PBP760021156,1,0.14647575019290385,0,0.0
PCI-2022-EN-TT,1,0.023857410758869768,0,0.0
PH004,1,0.01284922072419366,1,0.025923028531594648
PHCIZU2,1,0.12151762816946944,1,1.0
PK13135,1,0.00012452726487918427,0,0.0
PK47795,4,0.02195164996982228,2,0.7572155173620768
PK47796,7,0.042370424884471763,2,0.5861418539478093
PK47797,1,0.005432841816124777,1,0.49748494845611874
PK47798,1,0.004514328404133337,1,0.3264112850418512
PKW0159,1,0.004393532031776525,0,0.0
PL33044,2,0.004669109453679778,0,0.0
PM10546,1,0.04868715961475957,0,0.0
PM10805,3,0.0005542763332990642,0,0.0
PM4897,1,0.00010287515640839126,0,0.0
PM5159,6,1.1454439958303255,1,0.013960392627401058
PM5167,1,0.0018612440168359807,0,0.0
PM5238,1,8.136351253793787e-05,0,0.0
PM5299,1,7.1832254290236e-05,0,0.0
PM5362,2,0.0001324149493367948,1,0.41851956730343726
PM5536,1,6.530891899857726e-05,0,0.0
PM5648,2,0.0006764528601124715,2,1.1550465565188592
