k,evaluated_orders,precision_at_k,recall_at_k,hit_rate_at_k,mrr_at_k,mean_candidate_cross_entropy,catalog_coverage_at_k,model,weight_copurchase,weight_product2vec,weight_adamic_adar,weight_metadata,random_seed,training_start,training_end,evaluation_start,evaluation_end,training_statuses,graph_weighting,edge_threshold,half_life_months,product2vec_config,blend_weights,metadata_weights,evaluation_k
10.0,76.0,0.031578947368421054,0.3157894736842105,0.3157894736842105,0.2475146198830409,17.80972517000957,0.11027725661872004,heterogeneous_weight_candidate,0.1,0.6,0.1,0.2,42,2019-04-15 09:32:57,2024-07-13 13:56:34,2024-07-14 04:52:44,2025-08-21 06:48:08,wc-cancelled | wc-completed | wc-failed | wc-pending | wc-pickup | wc-ready-pickup | wc-refunded,cosine,1,6.0,"{""epochs"": 2, ""learning_rate"": 0.05, ""n_components"": 48, ""negative_samples"": 2, ""p"": 1.0, ""q"": 1.0, ""random_state"": 42, ""walk_length"": 8, ""walks_per_node"": 2, ""window_size"": 3}","{""adamic_adar"": 0.1, ""copurchase"": 0.1, ""metadata"": 0.2, ""product2vec"": 0.6}","{""Κατηγορίες προϊόντων"": 0.35, ""Μάρκες"": 0.2, ""Προϊόν Ήρωας"": 0.15, ""Προϊόν Ηλικία"": 0.25, ""Προϊόν Φύλλο"": 0.05}",10
10.0,76.0,0.030263157894736843,0.3026315789473684,0.3026315789473684,0.1918859649122807,18.74285521287163,0.10986032937252449,heterogeneous_weight_candidate,0.1,0.6,0.2,0.1,42,2019-04-15 09:32:57,2024-07-13 13:56:34,2024-07-14 04:52:44,2025-08-21 06:48:08,wc-cancelled | wc-completed | wc-failed | wc-pending | wc-pickup | wc-ready-pickup | wc-refunded,cosine,1,6.0,"{""epochs"": 2, ""learning_rate"": 0.05, ""n_components"": 48, ""negative_samples"": 2, ""p"": 1.0, ""q"": 1.0, ""random_state"": 42, ""walk_length"": 8, ""walks_per_node"": 2, ""window_size"": 3}","{""adamic_adar"": 0.2, ""copurchase"": 0.1, ""metadata"": 0.1, ""product2vec"": 0.6}","{""Κατηγορίες προϊόντων"": 0.35, ""Μάρκες"": 0.2, ""Προϊόν Ήρωας"": 0.15, ""Προϊόν Ηλικία"": 0.25, ""Προϊόν Φύλλο"": 0.05}",10
10.0,76.0,0.02763157894736842,0.27631578947368424,0.27631578947368424,0.13925438596491227,19.37184840268666,0.1104857202418178,heterogeneous_weight_candidate,0.1,0.6,0.3,0.0,42,2019-04-15 09:32:57,2024-07-13 13:56:34,2024-07-14 04:52:44,2025-08-21 06:48:08,wc-cancelled | wc-completed | wc-failed | wc-pending | wc-pickup | wc-ready-pickup | wc-refunded,cosine,1,6.0,"{""epochs"": 2, ""learning_rate"": 0.05, ""n_components"": 48, ""negative_samples"": 2, ""p"": 1.0, ""q"": 1.0, ""random_state"": 42, ""walk_length"": 8, ""walks_per_node"": 2, ""window_size"": 3}","{""adamic_adar"": 0.3, ""copurchase"": 0.1, ""metadata"": 0.0, ""product2vec"": 0.6}","{""Κατηγορίες προϊόντων"": 0.35, ""Μάρκες"": 0.2, ""Προϊόν Ήρωας"": 0.15, ""Προϊόν Ηλικία"": 0.25, ""Προϊόν Φύλλο"": 0.05}",10
10.0,76.0,0.030263157894736843,0.3026315789473684,0.3026315789473684,0.24605263157894736,18.102478656476887,0.11027725661872004,heterogeneous_weight_candidate,0.1,0.7,0.0,0.2,42,2019-04-15 09:32:57,2024-07-13 13:56:34,2024-07-14 04:52:44,2025-08-21 06:48:08,wc-cancelled | wc-completed | wc-failed | wc-pending | wc-pickup | wc-ready-pickup | wc-refunded,cosine,1,6.0,"{""epochs"": 2, ""learning_rate"": 0.05, ""n_components"": 48, ""negative_samples"": 2, ""p"": 1.0, ""q"": 1.0, ""random_state"": 42, ""walk_length"": 8, ""walks_per_node"": 2, ""window_size"": 3}","{""adamic_adar"": 0.0, ""copurchase"": 0.1, ""metadata"": 0.2, ""product2vec"": 0.7}","{""Κατηγορίες προϊόντων"": 0.35, ""Μάρκες"": 0.2, ""Προϊόν Ήρωας"": 0.15, ""Προϊόν Ηλικία"": 0.25, ""Προϊόν Φύλλο"": 0.05}",10
10.0,76.0,0.031578947368421054,0.3157894736842105,0.3157894736842105,0.23611111111111108,19.034068337870128,0.10798415676464457,heterogeneous_weight_candidate,0.1,0.7,0.1,0.1,42,2019-04-15 09:32:57,2024-07-13 13:56:34,2024-07-14 04:52:44,2025-08-21 06:48:08,wc-cancelled | wc-completed | wc-failed | wc-pending | wc-pickup | wc-ready-pickup | wc-refunded,cosine,1,6.0,"{""epochs"": 2, ""learning_rate"": 0.05, ""n_components"": 48, ""negative_samples"": 2, ""p"": 1.0, ""q"": 1.0, ""random_state"": 42, ""walk_length"": 8, ""walks_per_node"": 2, ""window_size"": 3}","{""adamic_adar"": 0.1, ""copurchase"": 0.1, ""metadata"": 0.1, ""product2vec"": 0.7}","{""Κατηγορίες προϊόντων"": 0.35, ""Μάρκες"": 0.2, ""Προϊόν Ήρωας"": 0.15, ""Προϊόν Ηλικία"": 0.25, ""Προϊόν Φύλλο"": 0.05}",10
10.0,76.0,0.02763157894736842,0.27631578947368424,0.27631578947368424,0.15789473684210525,19.96531795277591,0.10923493850323118,heterogeneous_weight_candidate,0.1,0.7,0.2,0.0,42,2019-04-15 09:32:57,2024-07-13 13:56:34,2024-07-14 04:52:44,2025-08-21 06:48:08,wc-cancelled | wc-completed | wc-failed | wc-pending | wc-pickup | wc-ready-pickup | wc-refunded,cosine,1,6.0,"{""epochs"": 2, ""learning_rate"": 0.05, ""n_components"": 48, ""negative_samples"": 2, ""p"": 1.0, ""q"": 1.0, ""random_state"": 42, ""walk_length"": 8, ""walks_per_node"": 2, ""window_size"": 3}","{""adamic_adar"": 0.2, ""copurchase"": 0.1, ""metadata"": 0.0, ""product2vec"": 0.7}","{""Κατηγορίες προϊόντων"": 0.35, ""Μάρκες"": 0.2, ""Προϊόν Ήρωας"": 0.15, ""Προϊόν Ηλικία"": 0.25, ""Προϊόν Φύλλο"": 0.05}",10
10.0,76.0,0.031578947368421054,0.3157894736842105,0.3157894736842105,0.22953216374269003,19.0243926686918,0.10840108401084012,heterogeneous_weight_candidate,0.1,0.8,0.0,0.1,42,2019-04-15 09:32:57,2024-07-13 13:56:34,2024-07-14 04:52:44,2025-08-21 06:48:08,wc-cancelled | wc-completed | wc-failed | wc-pending | wc-pickup | wc-ready-pickup | wc-refunded,cosine,1,6.0,"{""epochs"": 2, ""learning_rate"": 0.05, ""n_components"": 48, ""negative_samples"": 2, ""p"": 1.0, ""q"": 1.0, ""random_state"": 42, ""walk_length"": 8, ""walks_per_node"": 2, ""window_size"": 3}","{""adamic_adar"": 0.0, ""copurchase"": 0.1, ""metadata"": 0.1, ""product2vec"": 0.8}","{""Κατηγορίες προϊόντων"": 0.35, ""Μάρκες"": 0.2, ""Προϊόν Ήρωας"": 0.15, ""Προϊόν Ηλικία"": 0.25, ""Προϊόν Φύλλο"": 0.05}",10
10.0,76.0,0.030263157894736843,0.3026315789473684,0.3026315789473684,0.18618421052631576,20.257463575306073,0.1077756931415468,heterogeneous_weight_candidate,0.1,0.8,0.1,0.0,42,2019-04-15 09:32:57,2024-07-13 13:56:34,2024-07-14 04:52:44,2025-08-21 06:48:08,wc-cancelled | wc-completed | wc-failed | wc-pending | wc-pickup | wc-ready-pickup | wc-refunded,cosine,1,6.0,"{""epochs"": 2, ""learning_rate"": 0.05, ""n_components"": 48, ""negative_samples"": 2, ""p"": 1.0, ""q"": 1.0, ""random_state"": 42, ""walk_length"": 8, ""walks_per_node"": 2, ""window_size"": 3}","{""adamic_adar"": 0.1, ""copurchase"": 0.1, ""metadata"": 0.0, ""product2vec"": 0.8}","{""Κατηγορίες προϊόντων"": 0.35, ""Μάρκες"": 0.2, ""Προϊόν Ήρωας"": 0.15, ""Προϊόν Ηλικία"": 0.25, ""Προϊόν Φύλλο"": 0.05}",10
10.0,76.0,0.030263157894736843,0.3026315789473684,0.3026315789473684,0.19407894736842102,20.247234519237875,0.1077756931415468,heterogeneous_weight_candidate,0.1,0.9,0.0,0.0,42,2019-04-15 09:32:57,2024-07-13 13:56:34,2024-07-14 04:52:44,2025-08-21 06:48:08,wc-cancelled | wc-completed | wc-failed | wc-pending | wc-pickup | wc-ready-pickup | wc-refunded,cosine,1,6.0,"{""epochs"": 2, ""learning_rate"": 0.05, ""n_components"": 48, ""negative_samples"": 2, ""p"": 1.0, ""q"": 1.0, ""random_state"": 42, ""walk_length"": 8, ""walks_per_node"": 2, ""window_size"": 3}","{""adamic_adar"": 0.0, ""copurchase"": 0.1, ""metadata"": 0.0, ""product2vec"": 0.9}","{""Κατηγορίες προϊόντων"": 0.35, ""Μάρκες"": 0.2, ""Προϊόν Ήρωας"": 0.15, ""Προϊόν Ηλικία"": 0.25, ""Προϊόν Φύλλο"": 0.05}",10
10.0,76.0,0.03684210526315789,0.3684210526315789,0.3684210526315789,0.26145572263993316,13.25285099016318,0.11006879299562226,heterogeneous_weight_candidate,0.2,0.3,0.2,0.3,42,2019-04-15 09:32:57,2024-07-13 13:56:34,2024-07-14 04:52:44,2025-08-21 06:48:08,wc-cancelled | wc-completed | wc-failed | wc-pending | wc-pickup | wc-ready-pickup | wc-refunded,cosine,1,6.0,"{""epochs"": 2, ""learning_rate"": 0.05, ""n_components"": 48, ""negative_samples"": 2, ""p"": 1.0, ""q"": 1.0, ""random_state"": 42, ""walk_length"": 8, ""walks_per_node"": 2, ""window_size"": 3}","{""adamic_adar"": 0.2, ""copurchase"": 0.2, ""metadata"": 0.3, ""product2vec"": 0.3}","{""Κατηγορίες προϊόντων"": 0.35, ""Μάρκες"": 0.2, ""Προϊόν Ήρωας"": 0.15, ""Προϊόν Ηλικία"": 0.25, ""Προϊόν Φύλλο"": 0.05}",10
10.0,76.0,0.034210526315789476,0.34210526315789475,0.34210526315789475,0.2132832080200501,14.787675184031116,0.1104857202418178,heterogeneous_weight_candidate,0.2,0.3,0.3,0.2,42,2019-04-15 09:32:57,2024-07-13 13:56:34,2024-07-14 04:52:44,2025-08-21 06:48:08,wc-cancelled | wc-completed | wc-failed | wc-pending | wc-pickup | wc-ready-pickup | wc-refunded,cosine,1,6.0,"{""epochs"": 2, ""learning_rate"": 0.05, ""n_components"": 48, ""negative_samples"": 2, ""p"": 1.0, ""q"": 1.0, ""random_state"": 42, ""walk_length"": 8, ""walks_per_node"": 2, ""window_size"": 3}","{""adamic_adar"": 0.3, ""copurchase"": 0.2, ""metadata"": 0.2, ""product2vec"": 0.3}","{""Κατηγορίες προϊόντων"": 0.35, ""Μάρκες"": 0.2, ""Προϊόν Ήρωας"": 0.15, ""Προϊόν Ηλικία"": 0.25, ""Προϊόν Φύλλο"": 0.05}",10
10.0,76.0,0.031578947368421054,0.3157894736842105,0.3157894736842105,0.17266081871345026,16.627743332754186,0.11131957473420888,heterogeneous_weight_candidate,0.2,0.3,0.4,0.1,42,2019-04-15 09:32:57,2024-07-13 13:56:34,2024-07-14 04:52:44,2025-08-21 06:48:08,wc-cancelled | wc-completed | wc-failed | wc-pending | wc-pickup | wc-ready-pickup | wc-refunded,cosine,1,6.0,"{""epochs"": 2, ""learning_rate"": 0.05, ""n_components"": 48, ""negative_samples"": 2, ""p"": 1.0, ""q"": 1.0, ""random_state"": 42, ""walk_length"": 8, ""walks_per_node"": 2, ""window_size"": 3}","{""adamic_adar"": 0.4, ""copurchase"": 0.2, ""metadata"": 0.1, ""product2vec"": 0.3}","{""Κατηγορίες προϊόντων"": 0.35, ""Μάρκες"": 0.2, ""Προϊόν Ήρωας"": 0.15, ""Προϊόν Ηλικία"": 0.25, ""Προϊόν Φύλλο"": 0.05}",10
10.0,76.0,0.035526315789473684,0.35526315789473684,0.35526315789473684,0.25716374269005854,14.755572135465119,0.11277882009589327,heterogeneous_weight_candidate,0.2,0.4,0.1,0.3,42,2019-04-15 09:32:57,2024-07-13 13:56:34,2024-07-14 04:52:44,2025-08-21 06:48:08,wc-cancelled | wc-completed | wc-failed | wc-pending | wc-pickup | wc-ready-pickup | wc-refunded,cosine,1,6.0,"{""epochs"": 2, ""learning_rate"": 0.05, ""n_components"": 48, ""negative_samples"": 2, ""p"": 1.0, ""q"": 1.0, ""random_state"": 42, ""walk_length"": 8, ""walks_per_node"": 2, ""window_size"": 3}","{""adamic_adar"": 0.1, ""copurchase"": 0.2, ""metadata"": 0.3, ""product2vec"": 0.4}","{""Κατηγορίες προϊόντων"": 0.35, ""Μάρκες"": 0.2, ""Προϊόν Ήρωας"": 0.15, ""Προϊόν Ηλικία"": 0.25, ""Προϊόν Φύλλο"": 0.05}",10
